"id";"ultmod";"uwprom";"uwedit";"uwexpo";"uwpupr";"uwgoogle";"uwvideo";"uwemail";"uwdestaca";"uweslogan";"uwofdir";"uwofcp";"uwofpob";"uwofpro";"uwoftel";"uwoffax";"uwofdaa";"uwexop";"uwfeop";"uwfemw";"uwfemn";"usalta";"fecalta";"horalta";"pgmorigen";"auxorigen";"usmodif";"fecmodif";"hormodif";"uwport";"uwfepu";"uwfedes";"uwmodelo";"uwuhpadre"
"583";"2023-12-12 02:35:56";"550";"VI-917-040-005-002";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-31";"2016-05-31";"PRINEX";"2016-04-22";"11:33:54";"EEIM41";"BDHG01";"ELOPEZ";"2016-05-31";"16:15:02";"N";"1900-01-01";"1900-01-01";"N";""
"584";"2023-12-12 02:35:56";"1015";"GA-917-004-SOT-PK4";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-20";"2018-02-20";"PRINEX";"2016-04-22";"11:33:55";"EEIM41";"BDAP01";"IRUIZ";"2018-02-20";"18:26:01";"N";"1900-01-01";"1900-01-01";"N";""
"585";"2023-12-12 02:35:56";"550";"GA-917-006-SOT-PK6";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-09";"2016-05-09";"PRINEX";"2016-04-22";"11:33:55";"EEIM41";"BDHG01";"IRUIZ";"2016-05-09";"13:42:54";"N";"1900-01-01";"1900-01-01";"N";""
"586";"2023-12-12 02:35:56";"550";"GA-917-007-SOT-PK7";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-09";"2016-05-09";"PRINEX";"2016-04-22";"11:33:55";"EEIM41";"BDHG01";"IRUIZ";"2016-05-09";"13:50:15";"N";"1900-01-01";"1900-01-01";"N";""
"587";"2023-12-12 02:35:56";"550";"GA-917-010-SOT-PK1";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-09";"2016-05-09";"PRINEX";"2016-04-22";"11:33:56";"EEIM41";"BDHG01";"IRUIZ";"2016-05-09";"11:14:13";"N";"1900-01-01";"1900-01-01";"N";""
"588";"2023-12-12 02:35:56";"1015";"GA-917-014-SOT-P14";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-20";"2018-02-20";"PRINEX";"2016-04-22";"11:33:56";"EEIM41";"BDAP01";"IRUIZ";"2018-02-20";"18:26:02";"N";"1900-01-01";"1900-01-01";"N";""
"589";"2023-12-12 02:35:56";"550";"GA-917-018-SOT-PK1";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-30";"2016-05-30";"PRINEX";"2016-04-22";"11:33:56";"EEIM41";"BDAP52";"IRUIZ";"2016-05-30";"18:25:55";"N";"1900-01-01";"1900-01-01";"N";""
"590";"2023-12-12 02:35:56";"550";"GA-917-019-SOT-PK1";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-30";"2016-05-30";"PRINEX";"2016-04-22";"11:33:57";"EEIM41";"BDAP52";"IRUIZ";"2016-05-30";"18:25:55";"N";"1900-01-01";"1900-01-01";"N";""
"591";"2023-12-12 02:35:56";"550";"GA-917-028-SOT-PK2";"N";"S";"41.5922867,2.5830705";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-09";"2016-05-09";"PRINEX";"2016-04-22";"11:33:57";"EEIM41";"BDHG01";"IRUIZ";"2016-05-09";"15:19:58";"N";"1900-01-01";"1900-01-01";"N";""
"592";"2023-12-12 02:35:56";"323";"VI-837-055-003-00B";"N";"S";"36.6879483,-6.1463907";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-11";"2016-04-11";"PRINEX";"2016-04-11";"10:11:45";"EEIM41";"BDHG01";"ELOPEZ";"2016-04-11";"11:44:33";"N";"1900-01-01";"1900-01-01";"N";""
"593";"2023-12-12 02:35:56";"663";"VI-918-011-001-004";"N";"S";"41.06881,1.05221";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-11";"2016-04-11";"PRINEX";"2016-04-11";"10:11:45";"EEIM41";"EEIM41";"PRINEX";"2016-04-11";"10:11:51";"N";"1900-01-01";"1900-01-01";"N";""
"594";"2023-12-12 02:35:56";"728";"VI-924-042-004-00A";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-11";"10:11:46";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:44:53";"N";"1900-01-01";"1900-01-01";"N";""
"595";"2023-12-12 02:35:56";"34";"GA-904-028-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:00";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:39";"N";"1900-01-01";"1900-01-01";"N";""
"596";"2023-12-12 02:35:56";"34";"GA-904-030-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:01";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:39";"N";"1900-01-01";"1900-01-01";"N";""
"597";"2023-12-12 02:35:56";"34";"VI-904-110-004-004";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:02";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:40";"N";"1900-01-01";"1900-01-01";"N";""
"598";"2023-12-12 02:35:56";"34";"VI-904-111-004-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:02";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:40";"N";"1900-01-01";"1900-01-01";"N";""
"599";"2023-12-12 02:35:56";"34";"VI-904-112-004-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:02";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:40";"N";"1900-01-01";"1900-01-01";"N";""
"600";"2023-12-12 02:35:56";"34";"VI-904-113-001-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:02";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:40";"N";"1900-01-01";"1900-01-01";"N";""
"601";"2023-12-12 02:35:56";"34";"VI-904-114-001-007";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:03";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:40";"N";"1900-01-01";"1900-01-01";"N";""
"602";"2023-12-12 02:35:56";"34";"VI-904-115-001-008";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:03";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:41";"N";"1900-01-01";"1900-01-01";"N";""
"603";"2023-12-12 02:35:56";"34";"VI-904-116-002-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:03";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:41";"N";"1900-01-01";"1900-01-01";"N";""
"604";"2023-12-12 02:35:56";"34";"VI-904-117-002-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:03";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:41";"N";"1900-01-01";"1900-01-01";"N";""
"605";"2023-12-12 02:35:56";"34";"VI-904-118-002-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:03";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:41";"N";"1900-01-01";"1900-01-01";"N";""
"606";"2023-12-12 02:35:56";"34";"VI-904-119-003-001";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:42";"N";"1900-01-01";"1900-01-01";"N";""
"607";"2023-12-12 02:35:56";"34";"VI-904-120-003-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:42";"N";"1900-01-01";"1900-01-01";"N";""
"608";"2023-12-12 02:35:56";"34";"VI-904-121-003-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:42";"N";"1900-01-01";"1900-01-01";"N";""
"609";"2023-12-12 02:35:56";"34";"VI-904-122-003-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:42";"N";"1900-01-01";"1900-01-01";"N";""
"610";"2023-12-12 02:35:56";"34";"VI-904-123-004-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:43";"N";"1900-01-01";"1900-01-01";"N";""
"611";"2023-12-12 02:35:56";"34";"VI-904-124-004-004";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:04";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:43";"N";"1900-01-01";"1900-01-01";"N";""
"612";"2023-12-12 02:35:56";"34";"VI-904-125-004-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:43";"N";"1900-01-01";"1900-01-01";"N";""
"613";"2023-12-12 02:35:56";"34";"VI-904-126-004-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:43";"N";"1900-01-01";"1900-01-01";"N";""
"614";"2023-12-12 02:35:56";"34";"GA-904-002-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:43";"N";"1900-01-01";"1900-01-01";"N";""
"615";"2023-12-12 02:35:56";"34";"GA-904-005-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:44";"N";"1900-01-01";"1900-01-01";"N";""
"616";"2023-12-12 02:35:56";"34";"GA-904-006-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:44";"N";"1900-01-01";"1900-01-01";"N";""
"617";"2023-12-12 02:35:56";"34";"GA-904-008-000-000";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:05";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:44";"N";"1900-01-01";"1900-01-01";"N";""
"618";"2023-12-12 02:35:56";"34";"VI-904-026-003-001";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:44";"N";"1900-01-01";"1900-01-01";"N";""
"619";"2023-12-12 02:35:56";"34";"VI-904-028-003-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:45";"N";"1900-01-01";"1900-01-01";"N";""
"620";"2023-12-12 02:35:56";"34";"VI-904-029-003-004";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:45";"N";"1900-01-01";"1900-01-01";"N";""
"621";"2023-12-12 02:35:56";"34";"VI-904-030-003-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:45";"N";"1900-01-01";"1900-01-01";"N";""
"622";"2023-12-12 02:35:56";"34";"VI-904-031-003-008";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:45";"N";"1900-01-01";"1900-01-01";"N";""
"623";"2023-12-12 02:35:56";"34";"VI-904-032-004-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:46";"N";"1900-01-01";"1900-01-01";"N";""
"624";"2023-12-12 02:35:56";"34";"VI-904-033-004-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:07";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:46";"N";"1900-01-01";"1900-01-01";"N";""
"625";"2023-12-12 02:35:56";"34";"VI-904-035-004-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:07";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:46";"N";"1900-01-01";"1900-01-01";"N";""
"626";"2023-12-12 02:35:56";"34";"VI-904-036-004-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:07";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:46";"N";"1900-01-01";"1900-01-01";"N";""
"627";"2023-12-12 02:35:56";"34";"VI-904-037-004-007";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:07";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:47";"N";"1900-01-01";"1900-01-01";"N";""
"628";"2023-12-12 02:35:56";"34";"VI-904-038-001-001";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:07";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:47";"N";"1900-01-01";"1900-01-01";"N";""
"629";"2023-12-12 02:35:56";"34";"VI-904-039-001-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:50";"N";"1900-01-01";"1900-01-01";"N";""
"630";"2023-12-12 02:35:56";"34";"VI-904-041-001-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:50";"N";"1900-01-01";"1900-01-01";"N";""
"631";"2023-12-12 02:35:56";"34";"VI-904-042-001-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:50";"N";"1900-01-01";"1900-01-01";"N";""
"632";"2023-12-12 02:35:56";"34";"VI-904-043-001-008";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:50";"N";"1900-01-01";"1900-01-01";"N";""
"633";"2023-12-12 02:35:56";"34";"VI-904-044-002-001";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:51";"N";"1900-01-01";"1900-01-01";"N";""
"634";"2023-12-12 02:35:56";"34";"VI-904-045-002-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:51";"N";"1900-01-01";"1900-01-01";"N";""
"635";"2023-12-12 02:35:56";"34";"VI-904-046-002-007";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:51";"N";"1900-01-01";"1900-01-01";"N";""
"636";"2023-12-12 02:35:56";"34";"VI-904-047-002-008";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:51";"N";"1900-01-01";"1900-01-01";"N";""
"637";"2023-12-12 02:35:56";"34";"VI-904-048-003-002";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:52";"N";"1900-01-01";"1900-01-01";"N";""
"638";"2023-12-12 02:35:56";"34";"VI-904-049-003-003";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:52";"N";"1900-01-01";"1900-01-01";"N";""
"639";"2023-12-12 02:35:56";"34";"VI-904-050-003-005";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:52";"N";"1900-01-01";"1900-01-01";"N";""
"640";"2023-12-12 02:35:56";"34";"VI-904-051-003-006";"N";"S";"43.375026, -4.507934";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-24";"14:15:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"12:37:52";"N";"1900-01-01";"1900-01-01";"N";""
"641";"2023-12-12 02:35:56";"307";"VI-910-324-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:49";"N";"1900-01-01";"1900-01-01";"N";""
"642";"2023-12-12 02:35:56";"307";"VI-910-325-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:49";"N";"1900-01-01";"1900-01-01";"N";""
"643";"2023-12-12 02:35:56";"307";"VI-910-326-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:49";"N";"1900-01-01";"1900-01-01";"N";""
"644";"2023-12-12 02:35:56";"307";"VI-910-327-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:49";"N";"1900-01-01";"1900-01-01";"N";""
"645";"2023-12-12 02:35:56";"307";"VI-910-328-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:53";"N";"1900-01-01";"1900-01-01";"N";""
"646";"2023-12-12 02:35:56";"307";"VI-910-329-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:26";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:53";"N";"1900-01-01";"1900-01-01";"N";""
"647";"2023-12-12 02:35:56";"307";"VI-910-330-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:27";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:53";"N";"1900-01-01";"1900-01-01";"N";""
"648";"2023-12-12 02:35:56";"307";"VI-910-331-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:27";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:53";"N";"1900-01-01";"1900-01-01";"N";""
"649";"2023-12-12 02:35:56";"307";"VI-910-332-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:27";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:52";"N";"1900-01-01";"1900-01-01";"N";""
"650";"2023-12-12 02:35:56";"307";"VI-910-333-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:27";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:52";"N";"1900-01-01";"1900-01-01";"N";""
"651";"2023-12-12 02:35:56";"307";"VI-910-334-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:27";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:52";"N";"1900-01-01";"1900-01-01";"N";""
"652";"2023-12-12 02:35:56";"307";"VI-910-335-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:52";"N";"1900-01-01";"1900-01-01";"N";""
"653";"2023-12-12 02:35:56";"307";"VI-910-336-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:52";"N";"1900-01-01";"1900-01-01";"N";""
"654";"2023-12-12 02:35:56";"307";"LO-910-016-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:51";"N";"1900-01-01";"1900-01-01";"N";""
"655";"2023-12-12 02:35:56";"307";"LO-910-017-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:51";"N";"1900-01-01";"1900-01-01";"N";""
"656";"2023-12-12 02:35:56";"307";"VI-910-337-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:29";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:47";"N";"1900-01-01";"1900-01-01";"N";""
